post_id,path,date,time,rubric,status,topic,title,tier,timezone,cultural_zone,factcheck_confidence,visual_status
AL-19.04-18-02-SOURCE-HoffmannShadows,2026/04/19/AL-19.04-18-02-SOURCE-HoffmannShadows.md,2026-04-19,18:04,#SOURCE,ГОТОВ (EDITORIAL ANALYST V4.0),Тени Гофмана: Кража отражений,,,Europe/Riga,,,
AL-20.04-15-04-LISTS-LinenTextures,2026/04/20/AL-20.04-15-04-LISTS-LinenTextures.md,2026-04-20,15:04,#LISTS,ГОТОВ (EDITORIAL ANALYST V4.0),5 тактильных кодов балтийского минимализма,,,Europe/Riga,,,
AL-20.04-18-02-CHRONOS-FairyTalePhysics,2026/04/20/AL-20.04-18-02-CHRONOS-FairyTalePhysics.md,2026-04-20,18:04,#CHRONOS,ГОТОВ (EDITORIAL ANALYST V4.0),Физика сказочного времени: Дилатация и лиминальность,,,Europe/Riga,,,
AL-21.04-15-04-BAKERY-CinnamonBuns,2026/04/21/AL-21.04-15-04-BAKERY-CinnamonBuns.md,2026-04-21,15:04,#BAKERY,ГОТОВ (EDITORIAL ANALYST V4.0),Булочки с корицей: Ритуал «медленного времени»,,,Europe/Riga,,,
AL-21.04-18-02-CHRONOS-JurgiMovingDay,2026/04/21/AL-21.04-18-02-CHRONOS-JurgiMovingDay.md,2026-04-21,18:04,#CHRONOS,ГОТОВ (EDITORIAL ANALYST V4.0),Канун Jurģi: Магия переезда и защиты,,,Europe/Riga,,,
AL-22.04-15-04-BAKERY-Cannele,2026/04/22/AL-22.04-15-04-BAKERY-Cannele.md,2026-04-22,15:04,BAKERY,ГОТОВ (EDITORIAL ANALYST V4.0),"Каннеле: Медь, воск и тишина",,,Europe/Riga,,,
AL-22.04-18-02-SOURCE-Persephone,2026/04/22/AL-22.04-18-02-SOURCE-Persephone.md,2026-04-22,18:04,SOURCE,ГОТОВ (EDITORIAL ANALYST V4.0),Миф о Персефоне: Зерно возвращения,,,Europe/Riga,,,
AL-23.04-15-04-BAKERY-Eclairs,2026/04/23/AL-23.04-15-04-BAKERY-Eclairs.md,2026-04-23,15:04,BAKERY,ГОТОВ (EDITORIAL ANALYST V4.0),Эклеры: Магия пара и пустоты,,,Europe/Riga,,,
AL-23.04-18-02-SOURCE-DanteBeatrice,2026/04/23/AL-23.04-18-02-SOURCE-DanteBeatrice.md,2026-04-23,18:04,SOURCE,ГОТОВ (EDITORIAL ANALYST V4.0),Данте и Беатриче: Поэтика недостижимого,,,Europe/Riga,,,
AL-24.04-15-04-BAKERY-OatCookies,2026/04/24/AL-24.04-15-04-BAKERY-OatCookies.md,2026-04-24,15:04,BAKERY,ГОТОВ (EDITORIAL ANALYST V4.0),Овсяное печенье: Эстетика грубого зерна,,,Europe/Riga,,,
AL-24.04-18-02-LORE-Golem,2026/04/24/AL-24.04-18-02-LORE-Golem.md,2026-04-24,18:04,LORE,ГОТОВ (EDITORIAL ANALYST V4.0),Голем: Бремя созидания,,,Europe/Riga,,,
AL-25.04-15-04-BAKERY-Tiramisu,2026/04/25/AL-25.04-15-04-BAKERY-Tiramisu.md,2026-04-25,15:04,BAKERY,ГОТОВ (EDITORIAL ANALYST V4.0),Тирамису: Воздушный подъем и кофе,,,Europe/Riga,,,
AL-25.04-18-02-SOURCE-BorgesLibrary,2026/04/25/AL-25.04-18-02-SOURCE-BorgesLibrary.md,2026-04-25,18:04,SOURCE,ГОТОВ (EDITORIAL ANALYST V4.0),Борхес и Вавилонская библиотека: Геометрия бесконечности,,,Europe/Riga,,,
AL-26.04-15-04-WORKFLOW-EmptySheet,2026/04/26/AL-26.04-15-04-WORKFLOW-EmptySheet.md,2026-04-26,15:04,WORKFLOW,ГОТОВ (EDITORIAL ANALYST V4.0),Магия пустого листа: Страх и импульс,,,Europe/Riga,,,
AL-26.04-18-02-SOURCE-EcoNameRose,2026/04/26/AL-26.04-18-02-SOURCE-EcoNameRose.md,2026-04-26,18:04,SOURCE,ГОТОВ (EDITORIAL ANALYST V4.0),Умберто Эко и «Имя розы»: Библиотека как крепость,,,Europe/Riga,,,
AL-27.04-15-04-BAKERY-ParisBrest,2026/04/27/AL-27.04-15-04-BAKERY-ParisBrest.md,2026-04-27,15:04,BAKERY,ГОТОВ (EDITORIAL ANALYST V4.0),Париж-Брест: Колесо времени и пралине,,,Europe/Riga,,,
AL-27.04-18-02-SOURCE-WoolfStream,2026/04/27/AL-27.04-18-02-SOURCE-WoolfStream.md,2026-04-27,18:04,SOURCE,ГОТОВ (EDITORIAL ANALYST V4.0),Вирджиния Вулф: Поток сознания и время,,,Europe/Riga,,,
AL-28.04-15-04-BAKERY-VictorianSponge,2026/04/28/AL-28.04-15-04-BAKERY-VictorianSponge.md,2026-04-28,15:04,BAKERY,ГОТОВ (EDITORIAL ANALYST V4.0),Викторианский спонж: Магия равных долей,,,Europe/Riga,,,
AL-28.04-18-02-CHRONOS-Kairos,2026/04/28/AL-28.04-18-02-CHRONOS-Kairos.md,2026-04-28,18:04,CHRONOS,ГОТОВ (EDITORIAL ANALYST V4.0),"Кайрос: Время, пойманное за чуб",,,Europe/Riga,,,
AL-29.04-15-04-LISTS-SilkTextures,2026/04/29/AL-29.04-15-04-LISTS-SilkTextures.md,2026-04-29,15:04,LISTS,ГОТОВ (EDITORIAL ANALYST V4.0),4 фактуры шелка: Эстетика преломления,,,Europe/Riga,,,
AL-29.04-18-02-LORE-Chimera,2026/04/29/AL-29.04-18-02-LORE-Chimera.md,2026-04-29,18:04,LORE,ГОТОВ (EDITORIAL ANALYST V4.0),Химера: Мифология невозможного синтеза,,,Europe/Riga,,,
AL-30.04-15-04-LISTS-SpringStorm,2026/04/30/AL-30.04-15-04-LISTS-SpringStorm.md,2026-04-30,15:04,LISTS,ГОТОВ (EDITORIAL ANALYST V4.0),3 запаха весенней грозы: Озоновая очистка,,,Europe/Riga,,,
AL-30.04-18-02-ALMANAC-FINALE,2026/04/30/AL-30.04-18-02-ALMANAC-FINALE.md,2026-04-30,18:04,ALMANAC_FINALE,ГОТОВ (EDITORIAL ANALYST V4.0),Вальпургиева ночь: Сквозь тени к огню,,,Europe/Riga,,,
AL-01.05-10-04-CHRONOS-May-Dew,2026/05/01/AL-01.05-10-04-CHRONOS-May-Dew.md,2026-05-01,10:05,CHRONOS,ГОТОВ,Майская роса: Серебро линейного времени,,,Europe/Riga,,,
AL-01.05-15-04-BAKERY-Almond-Cloud,2026/05/01/AL-01.05-15-04-BAKERY-Almond-Cloud.md,2026-05-01,15:05,CAKES,ГОТОВ,Миндальный торт «Облако»: Цветение и текстура,,,Europe/Riga,,,
AL-02.05-10-04-LORE-Fates,2026/05/02/AL-02.05-10-04-LORE-Fates.md,2026-05-02,10:05,LORE,ГОТОВ,Парки: Ткачихи на пороге лета,,,Europe/Riga,,,
AL-02.05-15-04-LISTS-Linen-Text,2026/05/02/AL-02.05-15-04-LISTS-Linen-Text.md,2026-05-02,15:05,LISTS,ГОТОВ,4 текстуры дикого льна: Тактильный архив,,,Europe/Riga,,,
AL-03.05-10-04-SOURCE-Hoffmann,2026/05/03/AL-03.05-10-04-SOURCE-Hoffmann.md,2026-05-03,10:05,SOURCE,ГОТОВ,Тени Гофмана: Физика сказочного сумрака,,,Europe/Riga,,,
AL-03.05-15-04-FRAGMENT-Silver-Spoon,2026/05/03/AL-03.05-15-04-FRAGMENT-Silver-Spoon.md,2026-05-03,15:05,FRAGMENT,ГОТОВ,Сказка о серебряной ложке: Вспышка памяти,,,Europe/Riga,,,
AL-04.05-15-04-LISTS-Storm-Scent,2026/05/04/AL-04.05-15-04-LISTS-Storm-Scent.md,2026-05-04,15:05,"LISTS, SENSORY",ГОТОВ (ORCHESTRATION MASTER V8.0),4 аромата «после грозы». Ольфакторный пульс города.,,,Europe/Riga,,,
AL-04.05-18-02-LORE-Blacksmith,2026/05/04/AL-04.05-18-02-LORE-Blacksmith.md,2026-05-04,18:05,"LORE, MYTHOLOGY",ГОТОВ (ORCHESTRATION MASTER V8.0),Миф о небесном кузнеце. Очищение громом.,,,Europe/Riga,,,
AL-05.05-15-04-BAKERY-Blueberry-Fog,2026/05/05/AL-05.05-15-04-BAKERY-Blueberry-Fog.md,2026-05-05,15:05,"BAKERY, RECIPE",ГОТОВ (ORCHESTRATION MASTER V8.0),#BAKERY: Черничный пирог «Туманный берег».,,,Europe/Riga,,,
AL-05.05-18-02-CHRONOS-Blue-Hour,2026/05/05/AL-05.05-18-02-CHRONOS-Blue-Hour.md,2026-05-05,18:05,"CHRONOS, RITUAL",ГОТОВ (ORCHESTRATION MASTER V8.0),#CHRONOS: Ритуал синего часа. Наблюдение за светом.,,,Europe/Riga,,,
AL-06.05-15-04-LISTS-Abandoned-Gardens,2026/05/06/AL-06.05-15-04-LISTS-Abandoned-Gardens.md,2026-05-06,15:05,"LISTS, LITERATURE",ГОТОВ (ORCHESTRATION MASTER V8.0),3 книги о заброшенных садах. Метафоры памяти.,,,Europe/Riga,,,
AL-06.05-18-02-SOURCE-Moon-Plants,2026/05/06/AL-06.05-18-02-SOURCE-Moon-Plants.md,2026-05-06,18:05,"SOURCE, MYTHOLOGY",ГОТОВ (ORCHESTRATION MASTER V8.0),Селинология: Тайный язык цветов и Луны.,,,Europe/Riga,,,
AL-07.05-15-04-CHRONOS-Old-Glass,2026/05/07/AL-07.05-15-04-CHRONOS-Old-Glass.md,2026-05-07,15:05,"CHRONOS, FRAGMENT",ГОТОВ (ORCHESTRATION MASTER V8.0),#CHRONOS: Текстура старого стекла. Преломление времени.,,,Europe/Riga,,,
AL-07.05-18-02-LORE-Amber-Tear,2026/05/07/AL-07.05-18-02-LORE-Amber-Tear.md,2026-05-07,18:05,"LORE, MYTHOLOGY",ГОТОВ (ORCHESTRATION MASTER V8.0),#LORE: Легенда о янтарной слезе. Baltic Anchor.,,,Europe/Riga,,,
AL-08.05-15-04-BAKERY-Lemon-Madeleines,2026/05/08/AL-08.05-15-04-BAKERY-Lemon-Madeleines.md,2026-05-08,15:05,"BAKERY, RECIPE",ГОТОВ (ORCHESTRATION MASTER V8.0),#BAKERY: Лимонные мадлен «Память сердца».,,,Europe/Riga,,,
AL-08.05-18-02-LISTS-Light-Schemes,2026/05/08/AL-08.05-18-02-LISTS-Light-Schemes.md,2026-05-08,18:05,"LISTS, VISUAL",ГОТОВ (ORCHESTRATION MASTER V8.0),3 световые схемы для съемки в стиле 35mm.,,,Europe/Riga,,,
AL-09.05-10-04-LORE-Kitsune,2026/05/09/AL-09.05-10-04-LORE-Kitsune.md,2026-05-09,10:05,LORE,ГОТОВ,Японская мифология: Кицунэ и природа реальности,,,Europe/Riga,,,
AL-09.05-15-04-CAKES-Rhubarb-Strawberry,2026/05/09/AL-09.05-15-04-CAKES-Rhubarb-Strawberry.md,2026-05-09,15:05,CAKES,ГОТОВ,Сезонная выпечка: Пирог с ревенем и первой клубникой,,,Europe/Riga,,,
AL-09.05-18-02-CHRONOS-Storm-Silence,2026/05/09/AL-09.05-18-02-CHRONOS-Storm-Silence.md,2026-05-09,18:05,CHRONOS,ГОТОВ (EDITORIAL ANALYST V4.0),Сенсорика момента: Предгрозовое состояние воздуха,,,Europe/Riga,,,
AL-10.05-10-04-FRAGMENT-Dew-Metal,2026/05/10/AL-10.05-10-04-FRAGMENT-Dew-Metal.md,2026-05-10,10:05,FRAGMENT,ГОТОВ (EDITORIAL ANALYST V4.0),Фрагмент: Майская роса на холодном металле,,,Europe/Riga,,,
AL-10.05-15-04-LISTS-Tart-Edges,2026/05/10/AL-10.05-15-04-LISTS-Tart-Edges.md,2026-05-10,15:05,LISTS,ГОТОВ,Сервис: 5 техник идеального «бортика» для тартов,,,Europe/Riga,,,
AL-10.05-18-02-CALENDAR-Turquoise-Threshold,2026/05/10/AL-10.05-18-02-CALENDAR-Turquoise-Threshold.md,2026-05-10,18:05,CALENDAR,ГОТОВ,Архетипы: Бирюза и магия торжественного входа,,,Europe/Riga,,,
AL-11.05-10-04-LORE-Arachne,2026/05/11/AL-11.05-10-04-LORE-Arachne.md,2026-05-11,10:05,LORE,ГОТОВ,Греческая мифология: Арахна и цена безупречности,,,Europe/Riga,,,
AL-11.05-15-04-CAKES-Rose-Sponge,2026/05/11/AL-11.05-15-04-CAKES-Rose-Sponge.md,2026-05-11,15:05,CAKES,ГОТОВ,Классическая выпечка: Викторианский спонж с лепестками роз,,,Europe/Riga,,,
AL-11.05-18-02-WHEEL-Spring-Peak,2026/05/11/AL-11.05-18-02-WHEEL-Spring-Peak.md,2026-05-11,18:05,WHEEL,ГОТОВ,Круг года: Пик весны и биологический порог,,,Europe/Riga,,,
AL-12.05-10-04-SOURCE-Andersen-Cold,2026/05/12/AL-12.05-10-04-SOURCE-Andersen-Cold.md,2026-05-12,10:05,SOURCE,ГОТОВ,Авторские тексты: Андерсен и метафизика ледяного сердца,,,Europe/Riga,,,
AL-12.05-15-04-BUNS-Cardamom-Snails,2026/05/12/AL-12.05-15-04-BUNS-Cardamom-Snails.md,2026-05-12,15:05,BUNS,ГОТОВ,Домашняя выпечка: Улитки с кардамоном и ванилью,,,Europe/Riga,,,
AL-12.05-18-02-HERITAGE-Living-Fire,2026/05/12/AL-12.05-18-02-HERITAGE-Living-Fire.md,2026-05-12,18:05,HERITAGE,ГОТОВ,Исчезающие ритуалы: Добыча живого огня,,,Europe/Riga,,,
AL-13.05-10-04-OMENS-Water-Signs,2026/05/13/AL-13.05-10-04-OMENS-Water-Signs.md,2026-05-13,10:05,OMENS,ГОТОВ,Приметы: Майские знаки воды и птиц,,,Europe/Riga,,,
AL-13.05-15-04-RECIPE-Meringue-Tech,2026/05/13/AL-13.05-15-04-RECIPE-Meringue-Tech.md,2026-05-13,15:05,RECIPE,ГОТОВ,Техника: Французская меренга - Физика структуры,,,Europe/Riga,,,
AL-13.05-18-02-CHRONOS-Temp-Break,2026/05/13/AL-13.05-18-02-CHRONOS-Temp-Break.md,2026-05-13,18:05,CHRONOS,ГОТОВ (EDITORIAL ANALYST V4.0),Сенсорика: Температурный перелом в мае,,,Europe/Riga,,,
AL-14.05-10-04-LORE-Hermes-Lot,2026/05/14/AL-14.05-10-04-LORE-Hermes-Lot.md,2026-05-14,10:05,LORE,ГОТОВ,Греческая мифология: Гермес и архитектура жребия,,,Europe/Riga,,,
AL-14.05-15-04-PATISSERIE-Pear-Tatin,2026/05/14/AL-14.05-15-04-PATISSERIE-Pear-Tatin.md,2026-05-14,15:05,PATISSERIE,ГОТОВ,Высокая выпечка: Тарт Татен с грушей и розмарином,,,Europe/Riga,,,
AL-14.05-18-02-CALENDAR-The-Chosen-One,2026/05/14/AL-14.05-18-02-CALENDAR-The-Chosen-One.md,2026-05-14,18:05,CALENDAR,ГОТОВ,Архетипы: Фигура «Избранного» в фольклоре,,,Europe/Riga,,,
AL-15.05-10-04-SOURCE-Borges-Archive,2026/05/15/AL-15.05-10-04-SOURCE-Borges-Archive.md,2026-05-15,10:05,SOURCE,ГОТОВ,Авторские тексты: Борхес и Вавилонская библиотека,,,Europe/Riga,,,
AL-15.05-15-04-BUNS-Lemon-Glaze,2026/05/15/AL-15.05-15-04-BUNS-Lemon-Glaze.md,2026-05-15,15:05,BUNS,ГОТОВ,Пятничный ритуал: Лимонные булочки с глазурью,,,Europe/Riga,,,
AL-15.05-18-02-CHRONOS-13-Hours,2026/05/15/AL-15.05-18-02-CHRONOS-13-Hours.md,2026-05-15,18:05,CHRONOS,ГОТОВ (EDITORIAL ANALYST V4.0),Сенсорика момента: 13 часов чистого света,,,Europe/Riga,,,
AL-16.05-10-04-SOURCE-Andersen-Mermaid,2026/05/16/AL-16.05-10-04-SOURCE-Andersen-Mermaid.md,2026-05-16,10:05,SOURCE,ГОТОВ,"Андерсен «Русалочка» - Любовь, которую нельзя было назвать",,,Europe/Riga,,,
AL-16.05-15-04-BUNS-Bird-Cherry,2026/05/16/AL-16.05-15-04-BUNS-Bird-Cherry.md,2026-05-16,15:05,BUNS,ГОТОВ,Черёмуховые булочки - Горечь короткого окна,,,Europe/Riga,,,
AL-16.05-18-02-CHRONOS-Bird-Cherry-Evening,2026/05/16/AL-16.05-18-02-CHRONOS-Bird-Cherry-Evening.md,2026-05-16,18:05,CHRONOS,ГОТОВ,Черёмуха в 18:02 - Запах как пороговый маркер,,,Europe/Riga,,,
AL-17.05-10-04-LORE-Morrigan,2026/05/17/AL-17.05-10-04-LORE-Morrigan.md,2026-05-17,10:05,LORE,ГОТОВ,Морриган - Прачка у брода,,,Europe/Riga,,,
AL-17.05-15-04-CAKES-Opera,2026/05/17/AL-17.05-15-04-CAKES-Opera.md,2026-05-17,15:05,CAKES,ГОТОВ,Торт Опера - Семь слоёв молчания,,,Europe/Riga,,,
AL-17.05-18-02-CALENDAR-May-Day-Beltane,2026/05/17/AL-17.05-18-02-CALENDAR-May-Day-Beltane.md,2026-05-17,18:05,CALENDAR,ГОТОВ,Первомай и Белтейн - Один архетип через три тысячи лет,,,Europe/Riga,,,
AL-18.05-10-04-FRAGMENT-Amber-Window,2026/05/18/AL-18.05-10-04-FRAGMENT-Amber-Window.md,2026-05-18,10:05,FRAGMENT,ГОТОВ,Янтарь на подоконнике,,,Europe/Riga,,,
AL-18.05-15-04-WORKFLOW-Cold-Butter,2026/05/18/AL-18.05-15-04-WORKFLOW-Cold-Butter.md,2026-05-18,15:05,WORKFLOW,ГОТОВ,Протокол работы с холодным маслом,,,Europe/Riga,,,
AL-18.05-18-02-CHRONOS-First-No-Sweater,2026/05/18/AL-18.05-18-02-CHRONOS-First-No-Sweater.md,2026-05-18,18:05,CHRONOS,ГОТОВ,Первый вечер без свитера,,,Europe/Riga,,,
AL-19.05-10-04-LORE-Persephone,2026/05/19/AL-19.05-10-04-LORE-Persephone.md,2026-05-19,10:05,LORE,ГОТОВ,"Персефона - Имя, которое выбрала сама",,,Europe/Riga,,,
AL-19.05-15-04-CAKES-Strawberry,2026/05/19/AL-19.05-15-04-CAKES-Strawberry.md,2026-05-19,15:05,CAKES,ГОТОВ,Клубничный торт - Нарратив кислой ягоды,,,Europe/Riga,,,
AL-19.05-18-02-CHRONOS-Five-Hour-Night,2026/05/19/AL-19.05-18-02-CHRONOS-Five-Hour-Night.md,2026-05-19,18:05,CHRONOS,ГОТОВ,Пять часов настоящей ночи,,,Europe/Riga,,,
AL-20.05-10-04-SOURCE-Bulgakov,2026/05/20/AL-20.05-10-04-SOURCE-Bulgakov.md,2026-05-20,10:05,SOURCE,ГОТОВ,Булгаков - «Рукописи не горят» как провокация,,,Europe/Riga,,,
AL-20.05-15-04-PATISSERIE-Madeleine,2026/05/20/AL-20.05-15-04-PATISSERIE-Madeleine.md,2026-05-20,15:05,PATISSERIE,ГОТОВ,Мадлен - Горб как доказательство,,,Europe/Riga,,,
AL-20.05-18-02-CALENDAR-The-Returner,2026/05/20/AL-20.05-18-02-CALENDAR-The-Returner.md,2026-05-20,18:05,CALENDAR,ГОТОВ,Архетип Возвращающегося - один сюжет в четырёх культурах,,,Europe/Riga,,,
AL-21.05-10-04-OMENS-Bird-Cherry-Cold,2026/05/21/AL-21.05-10-04-OMENS-Bird-Cherry-Cold.md,2026-05-21,10:05,OMENS,ГОТОВ,Черёмуховые холода - Физика народного наблюдения,,,Europe/Riga,,,
AL-21.05-15-04-RECIPE-Italian-Meringue,2026/05/21/AL-21.05-15-04-RECIPE-Italian-Meringue.md,2026-05-21,15:05,RECIPE,ГОТОВ,Итальянская меренга - Почему горячий сироп,,,Europe/Riga,,,
AL-21.05-18-02-HERITAGE-First-Cattle-Drive,2026/05/21/AL-21.05-18-02-HERITAGE-First-Cattle-Drive.md,2026-05-21,18:05,HERITAGE,ГОТОВ,Первый выгон скота - Ритуал порога пастбища,,,Europe/Riga,,,
AL-22.05-10-04-LORE-Hekate,2026/05/22/AL-22.05-10-04-LORE-Hekate.md,2026-05-22,10:05,LORE,ГОТОВ,Геката - Старше Олимпа,,,Europe/Riga,,,
AL-22.05-15-04-CAKES-Medovik,2026/05/22/AL-22.05-15-04-CAKES-Medovik.md,2026-05-22,15:05,CAKES,ГОТОВ,Медовик - Архитектура ожидания,,,Europe/Riga,,,
AL-22.05-18-02-CHRONOS-Sun-Wall,2026/05/22/AL-22.05-18-02-CHRONOS-Sun-Wall.md,2026-05-22,18:05,CHRONOS,ГОТОВ,Стена держит день,,,Europe/Riga,,,
AL-23.05-10-04-LORE-Hephaestus,2026/05/23/AL-23.05-10-04-LORE-Hephaestus.md,2026-05-23,10:05,LORE,ГОТОВ,Гефест - Невидимая ось Олимпа,,,Europe/Riga,,,
AL-23.05-15-04-CAKES-Black-Forest,2026/05/23/AL-23.05-15-04-CAKES-Black-Forest.md,2026-05-23,15:05,CAKES,ГОТОВ,Чёрный лес - Архитектура контраста,,,Europe/Riga,,,
AL-23.05-18-02-HERITAGE-Nine-Herbs,2026/05/23/AL-23.05-18-02-HERITAGE-Nine-Herbs.md,2026-05-23,18:05,HERITAGE,ГОТОВ,Девять трав Лиго - Календарь сбора,,,Europe/Riga,,,
AL-24.05-10-04-FRAGMENT-Cracked-Saucer,2026/05/24/AL-24.05-10-04-FRAGMENT-Cracked-Saucer.md,2026-05-24,10:05,FRAGMENT,ГОТОВ,Треснувшее блюдце,,,Europe/Riga,,,
AL-24.05-15-04-LISTS-Late-May-Smells,2026/05/24/AL-24.05-15-04-LISTS-Late-May-Smells.md,2026-05-24,15:05,LISTS,ГОТОВ,Четыре запаха конца мая,,,Europe/Riga,,,
AL-24.05-18-02-CALENDAR-Pentecost,2026/05/24/AL-24.05-18-02-CALENDAR-Pentecost.md,2026-05-24,18:05,CALENDAR,ГОТОВ,Огонь на пятидесятый день - Пятидесятница в трёх культурах,,,Europe/Riga,,,
AL-25.05-10-04-LORE-Yggdrasil,2026/05/25/AL-25.05-10-04-LORE-Yggdrasil.md,2026-05-25,10:05,LORE,ГОТОВ,"Иггдрасиль - дерево, которое умирает непрерывно",,,Europe/Riga,,,
AL-25.05-15-04-CAKES-Esterhazy,2026/05/25/AL-25.05-15-04-CAKES-Esterhazy.md,2026-05-25,15:05,CAKES,ГОТОВ,Эстерхази - орех против шоколада,,,Europe/Riga,,,
AL-25.05-18-02-CHRONOS-Cut-Grass,2026/05/25/AL-25.05-18-02-CHRONOS-Cut-Grass.md,2026-05-25,18:05,CHRONOS,ГОТОВ,Запах скошенной травы в первый раз за год,,,Europe/Riga,,,
AL-26.05-10-04-SOURCE-Poe-Usher,2026/05/26/AL-26.05-10-04-SOURCE-Poe-Usher.md,2026-05-26,10:05,SOURCE,ГОТОВ,По «Падение дома Ашеров» - дом как психика,,,Europe/Riga,,,
AL-26.05-15-04-PATISSERIE-Canele,2026/05/26/AL-26.05-15-04-PATISSERIE-Canele.md,2026-05-26,15:05,PATISSERIE,ГОТОВ,Канеле - почему нужна медная форма,,,Europe/Riga,,,
AL-26.05-18-02-CHRONOS-First-Storm,2026/05/26/AL-26.05-18-02-CHRONOS-First-Storm.md,2026-05-26,18:05,CHRONOS,ГОТОВ,Первые майские грозы - три запаха в строгой последовательности,,,Europe/Riga,,,
AL-27.05-10-04-OMENS-Fallen-Spoon,2026/05/27/AL-27.05-10-04-OMENS-Fallen-Spoon.md,2026-05-27,10:05,OMENS,ГОТОВ,Упавшая ложка - кто идёт,,,Europe/Riga,,,
AL-27.05-15-04-RECIPE-Tempering,2026/05/27/AL-27.05-15-04-RECIPE-Tempering.md,2026-05-27,15:05,RECIPE,ГОТОВ,Темперирование шоколада - форма V,,,Europe/Riga,,,
AL-27.05-18-02-HERITAGE-Green-Whitsun,2026/05/27/AL-27.05-18-02-HERITAGE-Green-Whitsun.md,2026-05-27,18:05,HERITAGE,ГОТОВ,Зелёные святки - что исчезло раньше зелени,,,Europe/Riga,,,
AL-28.05-10-04-SOURCE-Woolf-Waves,2026/05/28/AL-28.05-10-04-SOURCE-Woolf-Waves.md,2026-05-28,10:05,SOURCE,ГОТОВ,Вирджиния Вулф «Волны» - время как ритм,,,Europe/Riga,,,
AL-28.05-15-04-CAKES-Sacher,2026/05/28/AL-28.05-15-04-CAKES-Sacher.md,2026-05-28,15:05,CAKES,ГОТОВ,Захер - семь лет за одно слово,,,Europe/Riga,,,
AL-28.05-18-02-CHRONOS-Seventeen-Hours,2026/05/28/AL-28.05-18-02-CHRONOS-Seventeen-Hours.md,2026-05-28,18:05,CHRONOS,ГОТОВ,17 часов света - тело уже перенастроилось,,,Europe/Riga,,,
